-2.147483647000000000e+09,-2.147483647000000000e+09,-1.297054784975559372e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.436331408243886054e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.835267657469586755e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.044409903051703559e+00,-2.147483647000000000e+09,-2.090929918686596167e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-3.235395511850828409e+00,-2.147483647000000000e+09,-3.298956993340572463e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.405539958835124281e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.783000289138173544e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.769286613375996575e+00,-2.495223616758932561e+00,-2.486374001481950202e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.470350352013793049e+00,-2.147483647000000000e+09,-2.487843509461310276e+00,-2.490789019691066919e+00,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.249241162979784381e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.209617490951638175e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.175667978795383650e+00,-1.516470310391692999e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.140145118136870916e+00,-2.155020307901914567e+00,-2.202449001473025803e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.228499678672968276e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-1.025694446176406149e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.129190210567170505e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.661244134953015150e+00,-2.053734084198045817e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.027125752315675378e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.090093616688349254e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-9.729442118550813978e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.096019559955896394e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.411827663125055476e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-7.391660686473926489e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.329923072505396542e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.025968805819353236e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.780466561040682461e+00,-2.147483647000000000e+09,-2.747079545007945267e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.105916923046996958e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.750413594489758751e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.802000963280252055e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.774443019216594086e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.827318771264541786e+00,-2.147483647000000000e+09
-1.360636557503698052e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.091593017442289426e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.425175078641269133e+00,-1.787638750756246120e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-8.956420808388498855e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.255644814870256809e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.231771338355077017e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.327349650618442123e+00,-2.147483647000000000e+09,-2.284052844865118281e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-1.557271890718429530e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.216468085993678061e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.313117665493939157e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.310180805820629235e+00,-2.147483647000000000e+09,-2.358238100774408430e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.286991360901718728e+00,-2.147483647000000000e+09,-2.316063175723695799e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-6.906386682249864295e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.359040860521302685e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.419490916569641215e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-6.999928206966261612e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.396761881347725831e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.010424732717568830e+00,-2.103057534751177293e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-4.107935117726506657e-01,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-1.088039907957714103e+00,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09,-2.147483647000000000e+09
